name,link,upvotes,downvotes,year,order,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
Herod Parfums de Marly (male) ~ 2012,https://www.fragrantica.com/perfume/Parfums-de-Marly/Herod-16939.html,471,240,2012,24,711,231,0.3047508690614137,0.6624472573839663,24.0,892.0,0.6514745308310992
Angels' Share By Kilian (unisex) ~ 2020,https://www.fragrantica.com/perfume/By-Kilian/Angels-Share-62615.html,488,289,2020,25,777,199,0.26767091541135574,0.6280566280566281,25.0,891.0,0.6194581280788177
La Nuit de L'Homme Bleu Électrique Yves Saint Laurent (male) ~ 2021,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-Bleu-Electrique-67997.html,441,230,2021,26,671,211,0.28157589803012745,0.6572280178837556,26.0,890.0,0.6458923512747875
Egoiste Platinum Chanel (male) ~ 1993,https://www.fragrantica.com/perfume/Chanel/Egoiste-Platinum-614.html,431,222,1993,27,653,209,0.27925840092699883,0.6600306278713629,27.0,889.0,0.6482558139534884
Acqua di Gio Giorgio Armani (male) ~ 1996,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,413,241,1996,28,654,172,0.23638470451911936,0.6314984709480123,28.0,888.0,0.6211901306240929
Prada L'Homme Intense Prada (male) ~ 2017,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-Intense-45396.html,377,192,2017,29,569,185,0.2514484356894554,0.6625659050966608,29.0,887.0,0.6490066225165563
Y Eau de Parfum Yves Saint Laurent (male) ~ 2018,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-de-Parfum-50757.html,412,277,2018,30,689,135,0.19351100811123984,0.5979680696661829,30.0,886.0,0.5897790055248618
Terre d'Hermes Parfum Hermès (male) ~ 2009,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Parfum-8282.html,373,214,2009,31,587,159,0.2213209733487833,0.6354344122657581,31.0,885.0,0.6237942122186495
Encre Noire Lalique (male) ~ 2006,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-1834.html,393,262,2006,32,655,131,0.1888760139049826,0.6,32.0,884.0,0.591304347826087
Green Irish Tweed Creed (male) ~ 1985,https://www.fragrantica.com/perfume/Creed/Green-Irish-Tweed-474.html,368,222,1985,33,590,146,0.20625724217844726,0.6237288135593221,33.0,883.0,0.6128
L'Eau d'Issey Pour Homme Issey Miyake (male) ~ 1994,https://www.fragrantica.com/perfume/Issey-Miyake/L-Eau-d-Issey-Pour-Homme-721.html,351,203,1994,34,554,148,0.20857473928157588,0.6335740072202166,34.0,882.0,0.6213921901528013
Le Male Jean Paul Gaultier (male) ~ 1995,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,349,214,1995,35,563,135,0.19351100811123984,0.6198934280639432,35.0,881.0,0.6086956521739131
Allure Homme Edition Blanche Eau de Parfum Chanel (male) ~ 2014,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Edition-Blanche-Eau-de-Parfum-28942.html,345,212,2014,36,557,133,0.19119351100811122,0.6193895870736086,36.0,880.0,0.6081081081081081
Eau Sauvage Parfum 2017 Dior (male) ~ 2017,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-2017-43977.html,305,133,2017,37,438,172,0.23638470451911936,0.6963470319634704,37.0,879.0,0.6765327695560254
Le Male Elixir Jean Paul Gaultier (male) ~ 2023,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Elixir-81642.html,321,202,2023,38,523,119,0.1749710312862109,0.6137667304015296,38.0,878.0,0.6021505376344086
Reflection Man Amouage (male) ~ 2006,https://www.fragrantica.com/perfume/Amouage/Reflection-Man-920.html,276,139,2006,39,415,137,0.19582850521436845,0.6650602409638554,39.0,877.0,0.6466666666666666
Vetiver Guerlain (male) ~ 2000,https://www.fragrantica.com/perfume/Guerlain/Vetiver-69.html,276,142,2000,40,418,134,0.19235225955967555,0.6602870813397129,40.0,876.0,0.6423841059602649
Versace Pour Homme Versace (male) ~ 2008,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-2318.html,288,175,2008,41,463,113,0.16801853997682503,0.6220302375809935,41.0,875.0,0.608433734939759
Sauvage Dior (male) ~ 2015,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,357,314,2015,42,671,43,0.08690614136732329,0.5320417287630402,42.0,874.0,0.5269121813031161
Fahrenheit Le Parfum Dior (male) ~ 2014,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Le-Parfum-23099.html,293,194,2014,43,487,99,0.15179606025492468,0.6016427104722792,43.0,873.0,0.5900383141762452
Emporio Armani Stronger With You Absolutely Giorgio Armani (male) ~ 2021,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Absolutely-64501.html,289,190,2021,44,479,99,0.15179606025492468,0.6033402922755741,44.0,872.0,0.5914396887159533
L'Homme Idéal Extrême Guerlain (male) ~ 2020,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Extreme-60284.html,267,147,2020,45,414,120,0.17612977983777522,0.644927536231884,45.0,871.0,0.6280623608017817
Cool Water Davidoff (male) ~ 1988,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-507.html,297,209,1988,46,506,88,0.13904982618771727,0.5869565217391305,46.0,870.0,0.5767097966728281
Dior Homme Dior (male) ~ 2011,https://www.fragrantica.com/perfume/Dior/Dior-Homme-13015.html,281,179,2011,47,460,102,0.1552723059096176,0.6108695652173913,47.0,869.0,0.597979797979798
A*Men Pure Havane Mugler (male) ~ 2011,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Havane-11444.html,259,137,2011,48,396,122,0.17844727694090384,0.6540404040404041,48.0,868.0,0.6357308584686775
Bvlgari Man In Black Bvlgari (male) ~ 2014,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-In-Black-26358.html,264,158,2014,49,422,106,0.15990730011587484,0.6255924170616114,49.0,867.0,0.6105032822757112
Dior Homme 2020 Dior (male) ~ 2020,https://www.fragrantica.com/perfume/Dior/Dior-Homme-2020-58714.html,275,201,2020,50,476,74,0.12282734646581692,0.5777310924369747,50.0,866.0,0.5675146771037182
Ultra Male Jean Paul Gaultier (male) ~ 2015,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,243,141,2015,51,384,102,0.1552723059096176,0.6328125,51.0,865.0,0.6157517899761337
Egoiste Chanel (male) ~ 1990,https://www.fragrantica.com/perfume/Chanel/Egoiste-613.html,253,170,1990,52,423,83,0.1332560834298957,0.5981087470449172,52.0,864.0,0.5851528384279476
Hacivat Nishane (unisex) ~ 2017,https://www.fragrantica.com/perfume/Nishane/Hacivat-44174.html,226,120,2017,53,346,106,0.15990730011587484,0.653179190751445,53.0,863.0,0.6325459317585301
Layton Exclusif Parfums de Marly (unisex) ~ 2017,https://www.fragrantica.com/perfume/Parfums-de-Marly/Layton-Exclusif-46633.html,239,157,2017,54,396,82,0.13209733487833142,0.6035353535353535,54.0,862.0,0.5893271461716937
Beau De Jour Eau de Parfum Tom Ford (male) ~ 2020,https://www.fragrantica.com/perfume/Tom-Ford/Beau-De-Jour-Eau-de-Parfum-59064.html,235,155,2020,55,390,80,0.1297798377752028,0.6025641025641025,55.0,861.0,0.5882352941176471
Oud for Greatness Initio Parfums Prives (unisex) ~ 2018,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Greatness-53641.html,232,149,2018,56,381,83,0.1332560834298957,0.6089238845144357,56.0,860.0,0.59375
Cedrat Boise Mancera (unisex) ~ 2011,https://www.fragrantica.com/perfume/Mancera/Cedrat-Boise-15211.html,251,188,2011,57,439,63,0.1100811123986095,0.571753986332574,57.0,859.0,0.5611814345991561
Luna Rossa Black Prada (male) ~ 2018,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Black-48682.html,236,171,2018,58,407,65,0.11239860950173812,0.5798525798525799,58.0,858.0,0.5678733031674208
Dior Homme Cologne 2013 Dior (male) ~ 2013,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Cologne-2013-17256.html,204,110,2013,59,314,94,0.14600231749710313,0.6496815286624203,59.0,857.0,0.6275071633237822
Emporio Armani Stronger With You Intensely Giorgio Armani (male) ~ 2019,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Intensely-52802.html,232,168,2019,60,400,64,0.11123986095017381,0.58,60.0,856.0,0.5678160919540229
02 L'Air du Desert Marocain Tauer Perfumes (unisex) ~ 2005,https://www.fragrantica.com/perfume/Tauer-Perfumes/02-L-Air-du-Desert-Marocain-4573.html,176,56,2005,61,232,120,0.17612977983777522,0.7586206896551724,61.0,855.0,0.7153558052434457
Spicebomb Viktor&Rolf (male) ~ 2012,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-13857.html,222,150,2012,62,372,72,0.1205098493626883,0.5967741935483871,62.0,854.0,0.5823095823095823
Eau Sauvage Dior (male) ~ 1966,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-231.html,195,105,1966,63,300,90,0.1413673232908459,0.65,63.0,853.0,0.6268656716417911
Gucci Guilty Absolute Gucci (male) ~ 2017,https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Absolute-43040.html,204,140,2017,64,344,64,0.11123986095017381,0.5930232558139535,64.0,852.0,0.5778364116094987
Ombré Leather Parfum Tom Ford (unisex) ~ 2021,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-Parfum-68716.html,210,154,2021,65,364,56,0.10196987253765932,0.5769230769230769,65.0,851.0,0.5639097744360902
Musc Ravageur Frederic Malle (unisex) ~ 2000,https://www.fragrantica.com/perfume/Frederic-Malle/Musc-Ravageur-1801.html,190,115,2000,66,305,75,0.12398609501738123,0.6229508196721312,66.0,850.0,0.6029411764705882
Valentino Uomo Intense 2021 Valentino (male) ~ 2021,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Intense-2021-75094.html,194,124,2021,67,318,70,0.11819235225955968,0.610062893081761,67.0,849.0,0.5920679886685553
Dior Homme Sport 2021 Dior (male) ~ 2022,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Sport-2021-71326.html,222,186,2022,68,408,36,0.07879490150637311,0.5441176470588235,68.0,848.0,0.5349887133182845
Antaeus Chanel (male) ~ 1981,https://www.fragrantica.com/perfume/Chanel/Antaeus-616.html,189,124,1981,69,313,65,0.11239860950173812,0.6038338658146964,69.0,847.0,0.5862068965517241
Tuscan Leather Tom Ford (unisex) ~ 2007,https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-1849.html,182,112,2007,70,294,70,0.11819235225955968,0.6190476190476191,70.0,846.0,0.5987841945288754
Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Grand-Soir-40816.html,176,100,2016,71,276,76,0.12514484356894554,0.6376811594202898,71.0,845.0,0.6141479099678456
Bleu de Chanel Chanel (male) ~ 2010,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-9099.html,192,132,2010,72,324,60,0.10660486674391657,0.5925925925925926,72.0,844.0,0.5766016713091922
A*Men Mugler (male) ~ 1996,https://www.fragrantica.com/perfume/Mugler/A-Men-705.html,199,147,1996,73,346,52,0.09733487833140209,0.5751445086705202,73.0,843.0,0.5616797900262467
Red Tobacco Mancera (unisex) ~ 2017,https://www.fragrantica.com/perfume/Mancera/Red-Tobacco-46663.html,206,167,2017,74,373,39,0.08227114716106604,0.5522788203753352,74.0,842.0,0.5416666666666666
Noir Extreme Parfum Tom Ford (male) ~ 2022,https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-Parfum-75489.html,199,157,2022,75,356,42,0.08574739281575898,0.5589887640449438,75.0,841.0,0.5473145780051151
L’Homme Ideal Guerlain (male) ~ 2014,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-25780.html,173,111,2014,76,284,62,0.10892236384704519,0.6091549295774648,76.0,840.0,0.5893416927899686
Habit Rouge Eau de Toilette Guerlain (male) ~ 1965,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Toilette-16.html,181,129,1965,77,310,52,0.09733487833140209,0.5838709677419355,77.0,839.0,0.5681159420289855
Versace Pour Homme Dylan Blue Versace (male) ~ 2016,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,191,158,2016,78,349,33,0.07531865585168018,0.5472779369627507,78.0,838.0,0.5364583333333334
Grey Vetiver Tom Ford (male) ~ 2009,https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-6697.html,174,128,2009,79,302,46,0.09038238702201623,0.5761589403973509,79.0,837.0,0.5608308605341247
Imagination Louis Vuitton (male) ~ 2021,https://www.fragrantica.com/perfume/Louis-Vuitton/Imagination-67370.html,175,131,2021,80,306,44,0.0880648899188876,0.5718954248366013,80.0,836.0,0.5571847507331378
Explorer Montblanc (male) ~ 2019,https://www.fragrantica.com/perfume/Montblanc/Explorer-52002.html,167,119,2019,81,286,48,0.09269988412514485,0.583916083916084,81.0,835.0,0.5669781931464174
Interlude Man Amouage (male) ~ 2012,https://www.fragrantica.com/perfume/Amouage/Interlude-Man-15294.html,165,116,2012,82,281,49,0.09385863267670916,0.5871886120996441,82.0,834.0,0.569620253164557
Au Coeur du Désert Tauer Perfumes (unisex) ~ 2016,https://www.fragrantica.com/perfume/Tauer-Perfumes/Au-Coeur-du-Desert-41053.html,129,45,2016,83,174,84,0.13441483198146004,0.7413793103448276,83.0,833.0,0.6889952153110048
Royal Oud Creed (unisex) ~ 2011,https://www.fragrantica.com/perfume/Creed/Royal-Oud-12317.html,180,148,2011,84,328,32,0.07415990730011587,0.5487804878048781,84.0,832.0,0.5371900826446281
Gentleman Eau de Parfum Givenchy (male) ~ 2018,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-48476.html,163,115,2018,85,278,48,0.09269988412514485,0.5863309352517986,85.0,831.0,0.5686900958466453
Ani Nishane (unisex) ~ 2019,https://www.fragrantica.com/perfume/Nishane/Ani-54785.html,166,122,2019,86,288,44,0.0880648899188876,0.5763888888888888,86.0,830.0,0.5603715170278638
Le Beau Le Parfum Jean Paul Gaultier (male) ~ 2022,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Le-Parfum-72158.html,181,157,2022,87,338,24,0.06488991888760139,0.5355029585798816,87.0,829.0,0.5254691689008043
Ombre Nomade Louis Vuitton (unisex) ~ 2018,https://www.fragrantica.com/perfume/Louis-Vuitton/Ombre-Nomade-49755.html,163,126,2018,88,289,37,0.07995365005793742,0.5640138408304498,88.0,828.0,0.5493827160493827
Allure Homme Sport Chanel (male) ~ 2004,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-607.html,155,114,2004,89,269,41,0.08458864426419467,0.5762081784386617,89.0,827.0,0.5592105263157895
Oajan Parfums de Marly (unisex) ~ 2013,https://www.fragrantica.com/perfume/Parfums-de-Marly/Oajan-21548.html,169,146,2013,90,315,23,0.06373117033603708,0.5365079365079365,90.0,826.0,0.5257142857142857
Light Blue Eau Intense Pour Homme Dolce&Gabbana (male) ~ 2017,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Eau-Intense-Pour-Homme-44035.html,162,138,2017,91,300,24,0.06488991888760139,0.54,91.0,825.0,0.5283582089552239
London for Men Burberry (male) ~ 2006,https://www.fragrantica.com/perfume/Burberry/London-for-Men-804.html,161,137,2006,92,298,24,0.06488991888760139,0.540268456375839,92.0,824.0,0.5285285285285285
Ganymede Marc-Antoine Barrois (unisex) ~ 2019,https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Ganymede-54720.html,149,114,2019,93,263,35,0.0776361529548088,0.5665399239543726,93.0,823.0,0.5503355704697986
Eros Parfum Versace (male) ~ 2021,https://www.fragrantica.com/perfume/Versace/Eros-Parfum-70090.html,203,224,2021,94,427,-21,0.012746234067207415,0.47540983606557374,94.0,822.0,0.47186147186147187
L'Instant de Guerlain pour Homme Eau Extreme Guerlain (male) ~ 2005,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-Eau-Extreme-11570.html,146,111,2005,95,257,35,0.0776361529548088,0.5680933852140078,95.0,821.0,0.5513698630136986
Essenza di Colonia Acqua di Parma (male) ~ 2010,https://www.fragrantica.com/perfume/Acqua-di-Parma/Essenza-di-Colonia-9829.html,136,93,2010,96,229,43,0.08690614136732329,0.5938864628820961,96.0,820.0,0.571969696969697
Moustache Eau de Parfum Rochas (male) ~ 2018,https://www.fragrantica.com/perfume/Rochas/Moustache-Eau-de-Parfum-52350.html,144,113,2018,97,257,31,0.07300115874855156,0.5603112840466926,97.0,819.0,0.5445205479452054
Drakkar Noir Guy Laroche (male) ~ 1982,https://www.fragrantica.com/perfume/Guy-Laroche/Drakkar-Noir-2069.html,135,95,1982,98,230,40,0.08342989571263036,0.5869565217391305,98.0,818.0,0.5660377358490566
Jazz Club Maison Martin Margiela (male) ~ 2013,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Jazz-Club-20541.html,133,95,2013,99,228,38,0.08111239860950173,0.5833333333333334,99.0,817.0,0.5627376425855514
Tygar Bvlgari (male) ~ 2016,https://www.fragrantica.com/perfume/Bvlgari/Tygar-41222.html,141,114,2016,100,255,27,0.06836616454229433,0.5529411764705883,100.0,816.0,0.5379310344827586
Club de Nuit Intense Man Armaf (male) ~ 2015,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-34696.html,193,220,2015,101,413,-27,0.005793742757821553,0.46731234866828086,101.0,815.0,0.4642857142857143
Bentley for Men Intense Bentley (male) ~ 2013,https://www.fragrantica.com/perfume/Bentley/Bentley-for-Men-Intense-17666.html,139,112,2013,102,251,27,0.06836616454229433,0.5537848605577689,102.0,814.0,0.5384615384615384
Armani Code Giorgio Armani (male) ~ 2004,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-412.html,132,99,2004,103,231,33,0.07531865585168018,0.5714285714285714,103.0,813.0,0.5526315789473685
Alexandria II Xerjoff (unisex) ~ 2012,https://www.fragrantica.com/perfume/Xerjoff/Alexandria-II-17786.html,127,91,2012,104,218,36,0.07879490150637311,0.5825688073394495,104.0,812.0,0.5612648221343873
Eros Versace (male) ~ 2012,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,175,189,2012,105,364,-14,0.02085747392815759,0.4807692307692308,105.0,811.0,0.47619047619047616
Carlisle Parfums de Marly (unisex) ~ 2015,https://www.fragrantica.com/perfume/Parfums-de-Marly/Carlisle-33514.html,122,85,2015,106,207,37,0.07995365005793742,0.5893719806763285,106.0,810.0,0.5661157024793388
Dolce&Gabbana pour Homme (1994) Dolce&Gabbana (male) ~ 1994,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-pour-Homme-1994-483.html,120,82,1994,107,202,38,0.08111239860950173,0.594059405940594,107.0,809.0,0.569620253164557
L'Homme Yves Saint Laurent (male) ~ 2006,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-734.html,137,117,2006,108,254,20,0.06025492468134415,0.5393700787401575,108.0,808.0,0.5259515570934256
Sauvage Eau de Parfum Dior (male) ~ 2018,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,175,193,2018,109,368,-18,0.016222479721900347,0.47554347826086957,109.0,807.0,0.47146401985111663
Tuxedo Yves Saint Laurent (unisex) ~ 2015,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Tuxedo-32269.html,120,86,2015,110,206,34,0.07647740440324449,0.5825242718446602,110.0,806.0,0.5601659751037344
Eau Sauvage Parfum Dior (male) ~ 2012,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-14811.html,117,81,2012,111,198,36,0.07879490150637311,0.5909090909090909,111.0,805.0,0.5665236051502146
L’Homme Ideal Cologne Guerlain (male) ~ 2015,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Cologne-30620.html,131,111,2015,112,242,20,0.06025492468134415,0.5413223140495868,112.0,804.0,0.5270758122743683
Mercedes Benz Club Black Mercedes-Benz (male) ~ 2017,https://www.fragrantica.com/perfume/Mercedes-Benz/Mercedes-Benz-Club-Black-46797.html,116,85,2017,113,201,31,0.07300115874855156,0.5771144278606966,113.0,803.0,0.5550847457627118
Versace Man Eau Fraiche Versace (male) ~ 2006,https://www.fragrantica.com/perfume/Versace/Versace-Man-Eau-Fraiche-644.html,128,110,2006,114,238,18,0.05793742757821553,0.5378151260504201,114.0,802.0,0.5238095238095238
Encre Noire A L'Extreme Lalique (male) ~ 2015,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-A-L-Extreme-32356.html,119,94,2015,115,213,25,0.0660486674391657,0.5586854460093896,115.0,801.0,0.5403225806451613
Kouros Yves Saint Laurent (male) ~ 1981,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Kouros-735.html,131,121,1981,116,252,10,0.04866743916570104,0.5198412698412699,116.0,800.0,0.5087108013937283
Acqua di Giò Profondo Giorgio Armani (male) ~ 2020,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profondo-59532.html,103,65,2020,117,168,38,0.08111239860950173,0.6130952380952381,117.0,799.0,0.5812807881773399
Prada L'Homme L'Eau Prada (male) ~ 2017,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-L-Eau-46400.html,130,120,2017,118,250,10,0.04866743916570104,0.52,118.0,798.0,0.5087719298245614
Side Effect Initio Parfums Prives (unisex) ~ 2016,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Side-Effect-42260.html,115,90,2016,119,205,25,0.0660486674391657,0.5609756097560976,119.0,797.0,0.5416666666666666
Habit Rouge Rouge Privé Guerlain (male) ~ 2023,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Rouge-Prive-80690.html,116,93,2023,120,209,23,0.06373117033603708,0.5550239234449761,120.0,796.0,0.5368852459016393
The Most Wanted Parfum Azzaro (male) ~ 2022,https://www.fragrantica.com/perfume/Azzaro/The-Most-Wanted-Parfum-73664.html,117,96,2022,121,213,21,0.06141367323290846,0.5492957746478874,121.0,795.0,0.532258064516129
